K	ADVFM_AVG	ADVFM_NEW-OLD	ADVFM_behind	ADVFM_in	ADVFM_near	ADVFM_on	ADVFM_under	FM	FMS	PT	SYNTH	ID
64	33.512	26.28	34.81	16.73	35.82	18.76	61.44	89.75	91.93	82.46	79.69	2034
0	24.5	40.7	42.63	0.12	32.2	0.04	47.51	88.9	88.49	68.33	71.88	2266
0	19.946	33.24	61.53	0.0	21.12	0.0	17.08	88.69	88.54	58.95	48.44	1313
64	23.214	38.69	33.69	0.0	17.5	0.0	64.88	89.18	88.97	58.14	42.19	2545
64	23.426	39.04	65.75	0.0	10.32	0.0	41.06	88.67	88.94	58.17	29.69	2001
0	22.25	36.99	71.7	0.12	14.8	0.0	24.63	89.17	89.05	67.8	65.62	1306
64	32.658	18.7	38.89	7.02	36.95	35.86	44.57	88.01	90.36	80.41	76.56	1036
0	22.862	38.1	40.69	0.0	28.53	0.0	45.09	88.57	87.76	58.09	53.12	1006
64	47.726	-43.7	9.4	82.57	46.08	65.32	35.26	81.44	81.19	69.64	60.94	1282
0	29.948	21.87	27.38	11.11	41.71	22.55	46.99	84.02	82.53	67.63	56.25	1020
64	24.278	40.46	53.19	0.0	12.26	0.0	55.94	88.39	88.89	59.07	51.56	2077
0	19.28	32.13	78.42	0.0	3.46	0.0	14.52	88.21	88.42	57.3	54.69	1544
0	22.22	37.04	74.3	0.0	8.43	0.0	28.37	33.75	34.11	0.0	25.0	1017
64	22.47	33.71	72.54	0.12	11.56	4.38	23.75	88.04	87.91	66.54	70.31	2535
0	21.898	36.5	81.38	0.0	1.94	0.0	26.17	88.51	89.27	58.31	56.25	1531
64	20.352	33.92	93.31	0.0	3.24	0.0	5.21	88.24	89.02	58.06	50.0	1031
64	25.64	42.73	79.27	0.0	0.54	0.0	48.39	88.14	88.04	58.09	31.25	2251
0	42.734	-26.38	13.41	64.09	43.33	53.03	39.81	76.37	80.48	71.6	57.81	1299
0	24.306	40.09	43.79	0.35	34.79	0.15	42.45	88.69	89.43	71.12	79.69	1812
64	22.47	-12.26	38.19	59.65	11.72	0.0	2.79	63.33	64.42	58.09	48.44	2561
0	22.428	37.38	66.95	0.0	14.69	0.0	30.5	88.18	88.44	56.24	54.69	1554
0	24.22	39.66	57.23	0.58	17.94	0.26	45.09	88.64	88.47	67.49	64.06	2071
64	48.134	-5.08	42.63	38.95	39.01	63.41	56.67	83.49	88.89	81.87	75.0	2080
0	17.868	29.78	38.16	0.0	51.11	0.0	0.07	88.84	88.9	58.81	37.5	2521
64	22.522	37.54	67.93	0.0	14.69	0.0	29.99	89.86	88.85	57.47	48.44	1310
0	23.376	38.96	20.94	0.0	44.62	0.0	51.32	88.74	88.62	58.14	51.56	1806
0	24.314	27.15	60.72	10.53	10.86	5.52	33.94	87.8	83.21	68.27	54.69	2285
0	24.234	40.39	27.07	0.0	29.66	0.0	64.44	88.34	88.34	57.58	56.25	1520
0	23.694	39.49	54.95	0.0	20.48	0.0	43.04	89.1	88.59	67.4	65.62	1525
0	23.036	38.39	54.17	0.0	29.12	0.0	31.89	88.23	88.57	59.29	60.94	1076
0	22.976	38.3	50.3	0.0	23.82	0.0	40.76	88.46	88.69	58.28	64.06	2073
0	22.924	38.21	33.23	0.0	11.45	0.0	69.94	88.77	88.38	57.58	62.5	1517
0	20.948	34.91	90.11	0.0	2.97	0.0	11.66	88.87	88.69	56.88	76.56	1815
0	37.364	-4.8	32.03	23.74	29.07	56.75	45.23	81.03	77.94	68.3	64.06	2278
64	23.436	39.06	54.38	0.0	25.12	0.0	37.68	88.82	88.8	57.3	57.81	2547
64	22.016	36.69	64.98	0.0	34.25	0.0	10.85	88.74	89.18	58.0	51.56	2322
64	20.368	33.94	86.45	0.0	3.73	0.0	11.66	88.72	89.1	58.42	54.69	1283
0	21.786	36.31	93.84	0.0	6.37	0.0	8.72	88.77	88.46	58.87	32.81	1332
0	22.202	37.0	80.92	0.0	14.91	0.0	15.18	87.5	87.47	57.05	48.44	2546
64	19.924	33.2	44.67	0.0	46.52	0.0	8.43	88.66	88.47	58.03	50.0	2063
0	22.33	37.22	38.54	0.0	16.59	0.0	56.52	88.38	88.94	57.97	67.19	2037
0	21.048	35.08	52.62	0.0	33.71	0.0	18.91	88.41	89.02	57.78	60.94	1753
64	43.54	-28.64	22.95	39.06	26.9	82.38	46.41	71.27	80.2	72.3	60.94	2087
0	22.586	37.45	45.2	0.23	30.04	0.0	37.46	88.79	87.9	65.44	67.19	1758
0	35.736	-89.34	0.0	88.65	0.0	90.03	0.0	6.27	5.81	67.66	51.56	1583
64	54.838	-47.95	34.42	75.09	6.86	92.13	65.69	70.69	84.59	80.5	60.94	1311
0	22.002	36.67	71.35	0.0	7.94	0.0	30.72	89.15	89.2	57.72	59.38	2079
0	43.738	-51.19	10.7	79.65	17.23	69.25	41.86	63.36	85.91	83.86	75.0	1783
0	28.866	21.21	9.08	3.74	22.91	28.54	80.06	85.65	85.6	68.19	71.88	1826
0	35.628	-3.38	13.69	28.54	35.98	46.78	53.15	81.14	90.69	82.23	70.31	2290
0	35.992	7.09	35.3	33.1	38.95	30.38	42.23	84.79	84.82	69.95	59.38	2060
64	19.94	33.23	90.25	0.0	9.45	0.0	0.0	86.66	87.04	58.51	35.94	1012
64	47.486	-15.99	22.03	52.63	24.04	61.53	77.2	77.11	86.31	69.84	65.62	1541
64	31.516	22.75	20.73	4.21	83.74	31.52	17.38	83.07	86.76	64.58	48.44	1268
64	34.38	-0.44	12.43	47.37	40.25	21.92	49.93	84.96	84.91	68.89	43.75	1043
0	34.798	-4.36	8.38	26.32	23.18	48.51	67.6	78.15	83.26	70.71	60.94	1798
64	38.71	-9.84	29.29	49.47	52.08	39.76	22.95	85.62	83.8	68.58	53.12	1553
64	45.794	-52.54	15.42	80.23	35.39	74.4	23.53	75.41	87.04	83.07	81.25	1292
64	23.486	39.14	63.25	0.0	1.03	0.0	53.15	48.48	48.12	6.04	15.62	1537
64	22.588	37.64	16.9	0.0	69.21	0.0	26.83	88.72	88.77	58.39	59.38	1047
64	55.082	-11.56	54.95	45.15	22.15	78.89	74.27	82.94	90.52	77.87	81.25	2011
0	42.144	-34.29	7.74	65.96	13.18	59.47	64.37	73.79	86.11	81.48	68.75	1560
64	21.892	36.49	66.31	0.0	1.73	0.0	41.42	88.66	88.41	58.45	65.62	1538
0	21.824	34.03	79.62	2.81	12.32	0.0	14.37	88.03	86.39	67.4	59.38	1510
0	44.292	-49.01	10.95	84.33	17.88	63.07	45.23	70.67	76.12	80.53	73.44	1330
64	24.126	31.27	70.47	8.19	11.72	2.54	27.71	87.32	87.04	66.79	64.06	1543
0	23.522	-24.73	39.56	76.73	0.0	0.0	1.32	57.76	58.26	58.48	34.38	1015
0	42.396	-24.08	34.04	54.5	25.18	59.18	39.08	82.32	85.75	83.16	62.5	2586
0	42.416	-19.71	46.99	59.53	17.61	48.95	39.0	82.2	79.16	74.65	56.25	1267
0	24.488	27.65	26.12	4.8	70.77	11.0	9.75	85.95	85.11	70.06	64.06	1279
0	25.632	42.5	57.13	0.12	34.47	0.15	36.29	88.51	89.81	70.98	70.31	1010
0	25.346	42.25	34.49	0.0	25.82	0.0	66.42	88.46	88.41	58.73	43.75	1314
64	21.794	36.32	91.52	0.0	2.27	0.0	15.18	88.82	88.69	58.17	48.44	2323
0	23.724	39.54	56.95	0.0	11.89	0.0	49.78	88.72	88.66	58.81	65.62	1801
0	27.922	16.06	20.03	16.37	39.98	20.19	43.04	82.73	88.46	74.01	75.0	1296
0	21.358	35.6	71.24	0.0	12.97	0.0	22.58	89.3	89.02	58.56	50.0	2502
